Frame,Spot_ID,Ref_X,Ref_Y,Distorted_X,Distorted_Y,Shift_X,Shift_Y
29,94,276,46,322,46,46,0
29,95,230,46,231,45,1,-1
29,96,184,46,136,45,-48,-1
29,97,138,46,93,45,-45,-1
29,98,92,46,45,45,-47,-1
29,99,46,46,462,43,416,-3
30,0,460,460,139,462,-321,2
30,1,414,460,44,461,-370,1
30,2,368,460,367,460,-1,0
30,3,322,460,322,459,0,-1
30,4,276,460,230,459,-46,-1
30,5,230,460,181,458,-49,-2
30,6,184,460,462,457,278,-3
30,7,138,460,411,457,273,-3
30,8,92,460,274,457,182,-3
30,9,46,460,91,457,45,-3
30,10,460,414,277,417,-183,3
30,11,414,414,183,417,-231,3
30,12,368,414,93,417,-275,3
30,13,322,414,135,416,-187,2
30,14,276,414,319,414,43,0
30,15,230,414,45,414,-185,0
30,16,184,414,414,413,230,-1
30,17,138,414,369,413,231,-1
30,18,92,414,230,413,138,-1
30,19,46,414,459,412,413,-2
30,20,460,368,417,371,-43,3
30,21,414,368,368,371,-46,3
30,22,368,368,274,371,-94,3
30,23,322,368,229,371,-93,3
30,24,276,368,182,371,-94,3
30,25,230,368,139,368,-91,0
30,26,184,368,461,367,277,-1
30,27,138,368,44,367,-94,-1
30,28,92,368,92,366,0,-2
30,29,46,368,323,365,277,-3
30,30,460,322,323,324,-137,2
30,31,414,322,233,323,-181,1
30,32,368,322,275,322,-93,0
30,33,322,322,48,322,-274,0
30,34,276,322,186,321,-90,-1
30,35,230,322,138,320,-92,-2
30,36,184,322,459,319,275,-3
30,37,138,322,413,319,275,-3
30,38,92,322,367,319,275,-3
30,39,46,322,92,319,46,-3
30,40,460,276,49,279,-411,3
30,41,414,276,367,278,-47,2
30,42,368,276,141,278,-227,2
30,43,322,276,228,276,-94,0
30,44,276,276,184,276,-92,0
30,45,230,276,461,275,231,-1
30,46,184,276,320,275,136,-1
30,47,138,276,414,274,276,-2
30,48,92,276,276,273,184,-3
30,49,46,276,95,273,49,-3
30,50,460,230,325,233,-135,3
30,51,414,230,228,233,-186,3
30,52,368,230,49,233,-319,3
30,53,322,230,413,232,91,2
30,54,276,230,273,231,-3,1
30,55,230,230,186,231,-44,1
30,56,184,230,458,230,274,0
30,57,138,230,371,230,233,0
30,58,92,230,137,229,45,-1
30,59,46,230,91,228,45,-2
30,60,460,184,415,187,-45,3
30,61,414,184,322,186,-92,2
30,62,368,184,279,186,-89,2
30,63,322,184,232,185,-90,1
30,64,276,184,92,185,-184,1
30,65,230,184,370,184,140,0
30,66,184,184,182,184,-2,0
30,67,138,184,44,184,-94,0
30,68,92,184,463,182,371,-2
30,69,46,184,138,181,92,-3
30,70,460,138,274,141,-186,3
30,71,414,138,413,139,-1,1
30,72,368,138,186,138,-182,0
30,73,322,138,136,138,-186,0
30,74,276,138,48,138,-228,0
30,75,230,138,369,137,139,-1
30,76,184,138,89,137,-95,-1
30,77,138,138,233,136,95,-2
30,78,92,138,457,135,365,-3
30,79,46,138,322,135,276,-3
30,80,460,92,415,94,-45,2
30,81,414,92,184,94,-230,2
30,82,368,92,274,93,-94,1
30,83,322,92,227,93,-95,1
30,84,276,92,458,92,182,0
30,85,230,92,44,91,-186,-1
30,86,184,92,319,90,135,-2
30,87,138,92,140,90,2,-2
30,88,92,92,90,90,-2,-2
30,89,46,92,369,89,323,-3
30,90,460,46,89,49,-371,3
30,91,414,46,324,48,-90,2
30,92,368,46,183,46,-185,0
30,93,322,46,417,45,95,-1
30,94,276,46,370,45,94,-1
30,95,230,46,137,45,-93,-1
30,96,184,46,279,44,95,-2
30,97,138,46,459,43,321,-3
30,98,92,46,229,43,137,-3
30,99,46,46,47,43,1,-3
31,0,460,460,183,463,-277,3
31,1,414,460,461,462,47,2
31,2,368,460,230,462,-138,2
31,3,322,460,319,461,-3,1
31,4,276,460,90,461,-186,1
31,5,230,460,274,460,44,0
31,6,184,460,137,459,-47,-1
31,7,138,460,46,459,-92,-1
31,8,92,460,411,458,319,-2
31,9,46,460,368,457,322,-3
31,10,460,414,416,417,-44,3
31,11,414,414,49,416,-365,2
31,12,368,414,371,415,3,1
31,13,322,414,321,413,-1,-1
31,14,276,414,273,413,-3,-1
31,15,230,414,233,412,3,-2
31,16,184,414,181,412,-3,-2
31,17,138,414,139,412,1,-2
31,18,92,414,461,411,369,-3
31,19,46,414,89,411,43,-3
31,20,460,368,324,370,-136,2
31,21,414,368,183,369,-231,1
31,22,368,368,414,368,46,0
31,23,322,368,461,367,139,-1
31,24,276,368,228,367,-48,-1
31,25,230,368,139,367,-91,-1
31,26,184,368,43,367,-141,-1
31,27,138,368,371,365,233,-3
31,28,92,368,273,365,181,-3
31,29,46,368,91,365,45,-3
31,30,460,322,371,324,-89,2
31,31,414,322,136,324,-278,2
31,32,368,322,231,323,-137,1
31,33,322,322,91,323,-231,1
31,34,276,322,417,321,141,-1
31,35,230,322,45,321,-185,-1
31,36,184,322,320,320,136,-2
31,37,138,322,460,319,322,-3
31,38,92,322,275,319,183,-3
31,39,46,322,184,319,138,-3
31,40,460,276,463,279,3,3
31,41,414,276,367,279,-47,3
31,42,368,276,135,279,-233,3
31,43,322,276,182,277,-140,1
31,44,276,276,91,276,-185,0
31,45,230,276,319,275,89,-1
31,46,184,276,276,275,92,-1
31,47,138,276,229,275,91,-1
31,48,92,276,44,275,-48,-1
31,49,46,276,415,274,369,-2
31,50,460,230,417,233,-43,3
31,51,414,230,324,233,-90,3
31,52,368,230,365,232,-3,2
31,53,322,230,135,232,-187,2
31,54,276,230,459,231,183,1
31,55,230,230,228,229,-2,-1
31,56,184,230,49,229,-135,-1
31,57,138,230,185,228,47,-2
31,58,92,230,93,228,1,-2
31,59,46,230,273,227,227,-3
31,60,460,184,278,187,-182,3
31,61,414,184,92,187,-322,3
31,62,368,184,460,186,92,2
31,63,322,184,138,186,-184,2
31,64,276,184,44,186,-232,2
31,65,230,184,186,185,-44,1
31,66,184,184,319,183,135,-1
31,67,138,184,233,183,95,-1
31,68,92,184,414,182,322,-2
31,69,46,184,367,182,321,-2
31,70,460,138,275,141,-185,3
31,71,414,138,89,141,-325,3
31,72,368,138,43,141,-325,3
31,73,322,138,319,140,-3,2
31,74,276,138,181,140,-95,2
31,75,230,138,139,140,-91,2
31,76,184,138,366,138,182,0
31,77,138,138,230,137,92,-1
31,78,92,138,462,136,370,-2
31,79,46,138,413,136,367,-2
31,80,460,92,93,93,-367,1
31,81,414,92,460,92,46,0
31,82,368,92,417,90,49,-2
31,83,322,92,319,90,-3,-2
31,84,276,92,276,90,0,-2
31,85,230,92,366,89,136,-3
31,86,184,92,230,89,46,-3
31,87,138,92,186,89,48,-3
31,88,92,92,139,89,47,-3
31,89,46,92,46,89,0,-3
31,90,460,46,229,49,-231,3
31,91,414,46,371,47,-43,1
31,92,368,46,181,47,-187,1
31,93,322,46,277,45,-45,-1
31,94,276,46,136,44,-140,-2
31,95,230,46,44,44,-186,-2
31,96,184,46,458,43,274,-3
31,97,138,46,412,43,274,-3
31,98,92,46,322,43,230,-3
31,99,46,46,92,43,46,-3
32,0,460,460,458,462,-2,2
32,1,414,460,415,462,1,2
32,2,368,460,139,462,-229,2
32,3,322,460,89,462,-233,2
32,4,276,460,48,462,-228,2
32,5,230,460,321,461,91,1
32,6,184,460,366,460,182,0
32,7,138,460,187,460,49,0
32,8,92,460,274,458,182,-2
32,9,46,460,232,458,186,-2
32,10,460,414,47,417,-413,3
32,11,414,414,370,416,-44,2
32,12,368,414,321,416,-47,2
32,13,322,414,273,416,-49,2
32,14,276,414,227,416,-49,2
32,15,230,414,183,415,-47,1
32,16,184,414,463,413,279,-1
32,17,138,414,413,412,275,-2
32,18,92,414,136,411,44,-3
32,19,46,414,92,411,46,-3
32,20,460,368,463,370,3,2
32,21,414,368,94,369,-320,1
32,22,368,368,230,368,-138,0
32,23,322,368,416,367,94,-1
32,24,276,368,366,367,90,-1
32,25,230,368,273,367,43,-1
32,26,184,368,182,367,-2,-1
32,27,138,368,138,367,0,-1
32,28,92,368,321,366,229,-2
32,29,46,368,44,365,-2,-3
32,30,460,322,460,325,0,3
32,31,414,322,277,325,-137,3
32,32,368,322,46,325,-322,3
32,33,322,322,369,323,47,1
32,34,276,322,186,323,-90,1
32,35,230,322,140,323,-90,1
32,36,184,322,227,321,43,-1
32,37,138,322,94,321,-44,-1
32,38,92,322,412,319,320,-3
32,39,46,322,322,319,276,-3
32,40,460,276,230,279,-230,3
32,41,414,276,186,279,-228,3
32,42,368,276,368,278,0,2
32,43,322,276,90,278,-232,2
32,44,276,276,140,277,-136,1
32,45,230,276,460,276,230,0
32,46,184,276,325,276,141,0
32,47,138,276,49,276,-89,0
32,48,92,276,273,274,181,-2
32,49,46,276,415,273,369,-3
32,50,460,230,319,233,-141,3
32,51,414,230,94,233,-320,3
32,52,368,230,462,232,94,2
32,53,322,230,411,232,89,2
32,54,276,230,368,232,92,2
32,55,230,230,273,231,43,1
32,56,184,230,49,231,-135,1
32,57,138,230,227,230,89,0
32,58,92,230,181,229,89,-1
32,59,46,230,139,229,93,-1
32,60,460,184,48,187,-412,3
32,61,414,184,366,186,-48,2
32,62,368,184,460,185,92,1
32,63,322,184,323,185,1,1
32,64,276,184,91,184,-185,0
32,65,230,184,137,182,-93,-2
32,66,184,184,412,181,228,-3
32,67,138,184,278,181,140,-3
32,68,92,184,232,181,140,-3
32,69,46,184,182,181,136,-3
32,70,460,138,319,141,-141,3
32,71,414,138,140,140,-274,2
32,72,368,138,228,138,-140,0
32,73,322,138,43,138,-279,0
32,74,276,138,366,137,90,-1
32,75,230,138,187,136,-43,-2
32,76,184,138,463,135,279,-3
32,77,138,138,417,135,279,-3
32,78,92,138,275,135,183,-3
32,79,46,138,94,135,48,-3
32,80,460,92,461,95,1,3
32,81,414,92,139,95,-275,3
32,82,368,92,91,93,-277,1
32,83,322,92,276,92,-46,0
32,84,276,92,227,92,-49,0
32,85,230,92,184,91,-46,-1
32,86,184,92,45,91,-139,-1
32,87,138,92,415,90,277,-2
32,88,92,92,366,90,274,-2
32,89,46,92,325,90,279,-2
32,90,460,46,231,49,-229,3
32,91,414,46,183,49,-231,3
32,92,368,46,91,49,-277,3
32,93,322,46,44,49,-278,3
32,94,276,46,461,48,185,2
32,95,230,46,411,48,181,2
32,96,184,46,370,48,186,2
32,97,138,46,324,47,186,1
32,98,92,46,136,47,44,1
32,99,46,46,274,43,228,-3
33,0,460,460,321,463,-139,3
33,1,414,460,278,463,-136,3
33,2,368,460,369,461,1,1
33,3,322,460,44,461,-278,1
33,4,276,460,461,460,185,0
33,5,230,460,187,460,-43,0
33,6,184,460,135,460,-49,0
33,7,138,460,94,460,-44,0
33,8,92,460,413,459,321,-1
33,9,46,460,229,458,183,-2
33,10,460,414,460,417,0,3
33,11,414,414,135,417,-279,3
33,12,368,414,367,416,-1,2
33,13,322,414,228,416,-94,2
33,14,276,414,320,415,44,1
33,15,230,414,44,415,-186,1
33,16,184,414,186,414,2,0
33,17,138,414,91,414,-47,0
33,18,92,414,279,413,187,-1
33,19,46,414,416,412,370,-2
33,20,460,368,463,370,3,2
33,21,414,368,228,370,-186,2
33,22,368,368,279,369,-89,1
33,23,322,368,186,369,-136,1
33,24,276,368,368,368,92,0
33,25,230,368,95,368,-135,0
33,26,184,368,47,367,-137,-1
33,27,138,368,416,366,278,-2
33,28,92,368,321,366,229,-2
33,29,46,368,135,365,89,-3
33,30,460,322,370,325,-90,3
33,31,414,322,273,325,-141,3
33,32,368,322,458,324,90,2
33,33,322,322,91,322,-231,0
33,34,276,322,45,322,-231,0
33,35,230,322,321,321,91,-1
33,36,184,322,187,321,3,-1
33,37,138,322,227,320,89,-2
33,38,92,322,414,319,322,-3
33,39,46,322,136,319,90,-3
33,40,460,276,44,279,-416,3
33,41,414,276,414,278,0,2
33,42,368,276,136,278,-232,2
33,43,322,276,458,277,136,1
33,44,276,276,366,276,90,0
33,45,230,276,91,276,-139,0
33,46,184,276,325,275,141,-1
33,47,138,276,184,275,46,-1
33,48,92,276,278,274,186,-2
33,49,46,276,227,274,181,-2
33,50,460,230,416,233,-44,3
33,51,414,230,370,232,-44,2
33,52,368,230,181,232,-187,2
33,53,322,230,139,232,-183,2
33,54,276,230,94,232,-182,2
33,55,230,230,229,231,-1,1
33,56,184,230,323,229,139,-1
33,57,138,230,43,228,-95,-2
33,58,92,230,462,227,370,-3
33,59,46,230,275,227,229,-3
33,60,460,184,278,187,-182,3
33,61,414,184,321,186,-93,2
33,62,368,184,411,185,43,1
33,63,322,184,186,185,-136,1
33,64,276,184,366,183,90,-1
33,65,230,184,90,183,-140,-1
33,66,184,184,46,183,-138,-1
33,67,138,184,230,182,92,-2
33,68,92,184,460,181,368,-3
33,69,46,184,135,181,89,-3
33,70,460,138,92,141,-368,3
33,71,414,138,135,139,-279,1
33,72,368,138,416,138,48,0
33,73,322,138,233,138,-89,0
33,74,276,138,320,137,44,-1
33,75,230,138,47,137,-183,-1
33,76,184,138,277,136,93,-2
33,77,138,138,458,135,320,-3
33,78,92,138,368,135,276,-3
33,79,46,138,184,135,138,-3
33,80,460,92,412,94,-48,2
33,81,414,92,44,94,-370,2
33,82,368,92,458,93,90,1
33,83,322,92,322,93,0,1
33,84,276,92,279,93,3,1
33,85,230,92,137,93,-93,1
33,86,184,92,367,92,183,0
33,87,138,92,90,92,-48,0
33,88,92,92,229,90,137,-2
33,89,46,92,184,90,138,-2
33,90,460,46,413,49,-47,3
33,91,414,46,48,48,-366,2
33,92,368,46,275,47,-93,1
33,93,322,46,370,46,48,0
33,94,276,46,232,46,-44,0
33,95,230,46,187,46,-43,0
33,96,184,46,461,45,277,-1
33,97,138,46,322,44,184,-2
33,98,92,46,91,44,-1,-2
33,99,46,46,135,43,89,-3
34,0,460,460,412,463,-48,3
34,1,414,460,187,463,-227,3
34,2,368,460,371,462,3,2
34,3,322,460,321,462,-1,2
34,4,276,460,45,462,-231,2
34,5,230,460,458,460,228,0
34,6,184,460,278,460,94,0
34,7,138,460,231,459,93,-1
34,8,92,460,135,459,43,-1
34,9,46,460,92,459,46,-1
34,10,460,414,414,417,-46,3
34,11,414,414,320,417,-94,3
34,12,368,414,91,416,-277,2
34,13,322,414,232,415,-90,1
34,14,276,414,139,415,-137,1
34,15,230,414,461,414,231,0
34,16,184,414,368,413,184,-1
34,17,138,414,276,413,138,-1
34,18,92,414,187,411,95,-3
34,19,46,414,48,411,2,-3
34,20,460,368,136,370,-324,2
34,21,414,368,366,369,-48,1
34,22,368,368,322,368,-46,0
34,23,322,368,278,368,-44,0
34,24,276,368,233,367,-43,-1
34,25,230,368,186,367,-44,-1
34,26,184,368,458,366,274,-2
34,27,138,368,93,366,-45,-2
34,28,92,368,412,365,320,-3
34,29,46,368,49,365,3,-3
34,30,460,322,230,325,-230,3
34,31,414,322,457,324,43,2
34,32,368,322,185,324,-183,2
34,33,322,322,369,321,47,-1
34,34,276,322,279,321,3,-1
34,35,230,322,91,321,-139,-1
34,36,184,322,46,321,-138,-1
34,37,138,322,416,319,278,-3
34,38,92,322,323,319,231,-3
34,39,46,322,141,319,95,-3
34,40,460,276,413,279,-47,3
34,41,414,276,183,279,-231,3
34,42,368,276,49,279,-319,3
34,43,322,276,275,278,-47,2
34,44,276,276,367,277,91,1
34,45,230,276,229,276,-1,0
34,46,184,276,89,276,-95,0
34,47,138,276,461,275,323,-1
34,48,92,276,325,275,233,-1
34,49,46,276,141,275,95,-1
34,50,460,230,49,232,-411,2
34,51,414,230,411,231,-3,1
34,52,368,230,277,231,-91,1
34,53,322,230,460,230,138,0
34,54,276,230,182,230,-94,0
34,55,230,230,141,230,-89,0
34,56,184,230,322,229,138,-1
34,57,138,230,232,229,94,-1
34,58,92,230,365,228,273,-2
34,59,46,230,93,227,47,-3
34,60,460,184,457,187,-3,3
34,61,414,184,365,187,-49,3
34,62,368,184,415,186,47,2
34,63,322,184,47,186,-275,2
34,64,276,184,322,184,46,0
34,65,230,184,227,184,-3,0
34,66,184,184,186,183,2,-1
34,67,138,184,140,183,2,-1
34,68,92,184,276,181,184,-3
34,69,46,184,93,181,47,-3
34,70,460,138,324,141,-136,3
34,71,414,138,277,141,-137,3
34,72,368,138,417,140,49,2
34,73,322,138,461,139,139,1
34,74,276,138,229,139,-47,1
34,75,230,138,138,138,-92,0
34,76,184,138,95,138,-89,0
34,77,138,138,44,138,-94,0
34,78,92,138,181,137,89,-1
34,79,46,138,365,136,319,-2
34,80,460,92,278,95,-182,3
34,81,414,92,411,93,-3,1
34,82,368,92,325,93,-43,1
34,83,322,92,230,93,-92,1
34,84,276,92,181,93,-95,1
34,85,230,92,461,91,231,-1
34,86,184,92,367,91,183,-1
34,87,138,92,93,91,-45,-1
34,88,92,92,46,91,-46,-1
34,89,46,92,140,90,94,-2
34,90,460,46,95,48,-365,2
34,91,414,46,136,47,-278,1
34,92,368,46,46,47,-322,1
34,93,322,46,324,46,2,0
34,94,276,46,414,45,138,-1
34,95,230,46,187,45,-43,-1
34,96,184,46,463,44,279,-2
34,97,138,46,233,44,95,-2
34,98,92,46,366,43,274,-3
34,99,46,46,273,43,227,-3
35,0,460,460,228,463,-232,3
35,1,414,460,417,462,3,2
35,2,368,460,46,462,-322,2
35,3,322,460,322,461,0,1
35,4,276,460,141,461,-135,1
35,5,230,460,94,461,-136,1
35,6,184,460,275,459,91,-1
35,7,138,460,182,459,44,-1
35,8,92,460,371,458,279,-2
35,9,46,460,460,457,414,-3
35,10,460,414,369,417,-91,3
35,11,414,414,323,417,-91,3
35,12,368,414,228,417,-140,3
35,13,322,414,278,416,-44,2
35,14,276,414,137,416,-139,2
35,15,230,414,186,414,-44,0
35,16,184,414,413,413,229,-1
35,17,138,414,91,413,-47,-1
35,18,92,414,458,412,366,-2
35,19,46,414,47,411,1,-3
35,20,460,368,458,371,-2,3
35,21,414,368,366,371,-48,3
35,22,368,368,273,371,-95,3
35,23,322,368,187,370,-135,2
35,24,276,368,229,368,-47,0
35,25,230,368,44,367,-186,-1
35,26,184,368,417,366,233,-2
35,27,138,368,137,366,-1,-2
35,28,92,368,91,366,-1,-2
35,29,46,368,323,365,277,-3
35,30,460,322,370,325,-90,3
35,31,414,322,278,325,-136,3
35,32,368,322,462,324,94,2
35,33,322,322,48,324,-274,2
35,34,276,322,232,323,-44,1
35,35,230,322,89,322,-141,0
35,36,184,322,140,321,-44,-1
35,37,138,322,412,320,274,-2
35,38,92,322,323,320,231,-2
35,39,46,322,186,320,140,-2
35,40,460,276,370,279,-90,3
35,41,414,276,232,279,-182,3
35,42,368,276,325,278,-43,2
35,43,322,276,277,277,-45,1
35,44,276,276,411,276,135,0
35,45,230,276,138,276,-92,0
35,46,184,276,458,275,274,-1
35,47,138,276,184,274,46,-2
35,48,92,276,89,274,-3,-2
35,49,46,276,47,274,1,-2
35,50,460,230,415,233,-45,3
35,51,414,230,278,232,-136,2
35,52,368,230,181,231,-187,1
35,53,322,230,324,230,2,0
35,54,276,230,229,230,-47,0
35,55,230,230,141,230,-89,0
35,56,184,230,90,230,-94,0
35,57,138,230,371,229,233,-1
35,58,92,230,49,228,-43,-2
35,59,46,230,457,227,411,-3
35,60,460,184,187,186,-273,2
35,61,414,184,89,185,-325,1
35,62,368,184,49,185,-319,1
35,63,322,184,323,184,1,0
35,64,276,184,459,183,183,-1
35,65,230,184,137,183,-93,-1
35,66,184,184,416,181,232,-3
35,67,138,184,371,181,233,-3
35,68,92,184,275,181,183,-3
35,69,46,184,227,181,181,-3
35,70,460,138,322,141,-138,3
35,71,414,138,139,141,-275,3
35,72,368,138,94,141,-274,3
35,73,322,138,277,140,-45,2
35,74,276,138,183,140,-93,2
35,75,230,138,45,140,-185,2
35,76,184,138,415,138,231,0
35,77,138,138,457,137,319,-1
35,78,92,138,230,136,138,-2
35,79,46,138,370,135,324,-3
35,80,460,92,182,95,-278,3
35,81,414,92,47,95,-367,3
35,82,368,92,319,93,-49,1
35,83,322,92,274,93,-48,1
35,84,276,92,232,92,-44,0
35,85,230,92,95,92,-135,0
35,86,184,92,463,91,279,-1
35,87,138,92,369,90,231,-2
35,88,92,92,135,90,43,-2
35,89,46,92,412,89,366,-3
35,90,460,46,370,49,-90,3
35,91,414,46,92,49,-322,3
35,92,368,46,140,48,-228,2
35,93,322,46,321,46,-1,0
35,94,276,46,276,46,0,0
35,95,230,46,229,46,-1,0
35,96,184,46,186,45,2,-1
35,97,138,46,463,44,325,-2
35,98,92,46,411,44,319,-2
35,99,46,46,48,44,2,-2
36,0,460,460,457,463,-3,3
36,1,414,460,229,463,-185,3
36,2,368,460,416,461,48,1
36,3,322,460,279,461,-43,1
36,4,276,460,182,461,-94,1
36,5,230,460,321,459,91,-1
36,6,184,460,48,459,-136,-1
36,7,138,460,371,458,233,-2
36,8,92,460,92,458,0,-2
36,9,46,460,135,457,89,-3
36,10,460,414,459,417,-1,3
36,11,414,414,365,417,-49,3
36,12,368,414,412,416,44,2
36,13,322,414,229,415,-93,1
36,14,276,414,276,412,0,-2
36,15,230,414,141,412,-89,-2
36,16,184,414,91,412,-93,-2
36,17,138,414,47,412,-91,-2
36,18,92,414,321,411,229,-3
36,19,46,414,187,411,141,-3
36,20,460,368,459,370,-1,2
36,21,414,368,324,370,-90,2
36,22,368,368,137,370,-231,2
36,23,322,368,185,368,-137,0
36,24,276,368,412,367,136,-1
36,25,230,368,229,367,-1,-1
36,26,184,368,91,367,-93,-1
36,27,138,368,276,366,138,-2
36,28,92,368,367,365,275,-3
36,29,46,368,49,365,3,-3
36,30,460,322,278,325,-182,3
36,31,414,322,90,325,-324,3
36,32,368,322,370,324,2,2
36,33,322,322,183,322,-139,0
36,34,276,322,416,321,140,-1
36,35,230,322,138,321,-92,-1
36,36,184,322,45,321,-139,-1
36,37,138,322,321,320,183,-2
36,38,92,322,229,320,137,-2
36,39,46,322,460,319,414,-3
36,40,460,276,417,279,-43,3
36,41,414,276,365,278,-49,2
36,42,368,276,185,278,-183,2
36,43,322,276,227,277,-95,1
36,44,276,276,140,277,-136,1
36,45,230,276,320,275,90,-1
36,46,184,276,276,274,92,-2
36,47,138,276,462,273,324,-3
36,48,92,276,95,273,3,-3
36,49,46,276,44,273,-2,-3
36,50,460,230,371,232,-89,2
36,51,414,230,458,231,44,1
36,52,368,230,182,230,-186,0
36,53,322,230,44,230,-278,0
36,54,276,230,322,229,46,-1
36,55,230,230,276,229,46,-1
36,56,184,230,415,227,231,-3
36,57,138,230,231,227,93,-3
36,58,92,230,138,227,46,-3
36,59,46,230,92,227,46,-3
36,60,460,184,324,187,-136,3
36,61,414,184,48,187,-366,3
36,62,368,184,413,185,45,1
36,63,322,184,365,185,43,1
36,64,276,184,135,185,-141,1
36,65,230,184,274,184,44,0
36,66,184,184,91,184,-93,0
36,67,138,184,463,183,325,-1
36,68,92,184,186,183,94,-1
36,69,46,184,230,181,184,-3
36,70,460,138,462,141,2,3
36,71,414,138,227,141,-187,3
36,72,368,138,184,141,-184,3
36,73,322,138,95,140,-227,2
36,74,276,138,365,139,89,1
36,75,230,138,411,138,181,0
36,76,184,138,137,137,-47,-1
36,77,138,138,46,136,-92,-2
36,78,92,138,319,135,227,-3
36,79,46,138,278,135,232,-3
36,80,460,92,413,95,-47,3
36,81,414,92,274,95,-140,3
36,82,368,92,95,95,-273,3
36,83,322,92,371,94,49,2
36,84,276,92,140,93,-136,1
36,85,230,92,462,91,232,-1
36,86,184,92,229,90,45,-2
36,87,138,92,187,90,49,-2
36,88,92,92,47,90,-45,-2
36,89,46,92,319,89,273,-3
36,90,460,46,182,49,-278,3
36,91,414,46,48,49,-366,3
36,92,368,46,229,48,-139,2
36,93,322,46,141,48,-181,2
36,94,276,46,417,47,141,1
36,95,230,46,273,47,43,1
36,96,184,46,324,46,140,0
36,97,138,46,93,46,-45,0
36,98,92,46,368,44,276,-2
36,99,46,46,461,43,415,-3
37,0,460,460,279,463,-181,3
37,1,414,460,45,462,-369,2
37,2,368,460,135,461,-233,1
37,3,322,460,462,460,140,0
37,4,276,460,415,459,139,-1
37,5,230,460,371,459,141,-1
37,6,184,460,232,459,48,-1
37,7,138,460,181,459,43,-1
37,8,92,460,320,458,228,-2
37,9,46,460,95,457,49,-3
37,10,460,414,181,416,-279,2
37,11,414,414,325,415,-89,1
37,12,368,414,462,414,94,0
37,13,322,414,412,414,90,0
37,14,276,414,275,414,-1,0
37,15,230,414,227,414,-3,0
37,16,184,414,47,413,-137,-1
37,17,138,414,368,411,230,-3
37,18,92,414,139,411,47,-3
37,19,46,414,93,411,47,-3
37,20,460,368,184,371,-276,3
37,21,414,368,47,371,-367,3
37,22,368,368,462,370,94,2
37,23,322,368,416,369,94,1
37,24,276,368,137,369,-139,1
37,25,230,368,370,366,140,-2
37,26,184,368,321,366,137,-2
37,27,138,368,233,366,95,-2
37,28,92,368,89,366,-3,-2
37,29,46,368,278,365,232,-3
37,30,460,322,92,324,-368,2
37,31,414,322,231,323,-183,1
37,32,368,322,184,323,-184,1
37,33,322,322,49,323,-273,1
37,34,276,322,366,322,90,0
37,35,230,322,273,322,43,0
37,36,184,322,463,321,279,-1
37,37,138,322,412,320,274,-2
37,38,92,322,325,320,233,-2
37,39,46,322,136,320,90,-2
37,40,460,276,365,279,-95,3
37,41,414,276,94,279,-320,3
37,42,368,276,319,278,-49,2
37,43,322,276,48,276,-274,0
37,44,276,276,277,275,1,-1
37,45,230,276,458,274,228,-2
37,46,184,276,417,274,233,-2
37,47,138,276,233,274,95,-2
37,48,92,276,186,274,94,-2
37,49,46,276,141,274,95,-2
37,50,460,230,319,233,-141,3
37,51,414,230,232,232,-182,2
37,52,368,230,141,232,-227,2
37,53,322,230,371,231,49,1
37,54,276,230,276,230,0,0
37,55,230,230,46,229,-184,-1
37,56,184,230,411,228,227,-2
37,57,138,230,181,228,43,-2
37,58,92,230,461,227,369,-3
37,59,46,230,95,227,49,-3
37,60,460,184,461,187,1,3
37,61,414,184,368,186,-46,2
37,62,368,184,325,186,-43,2
37,63,322,184,141,186,-181,2
37,64,276,184,90,186,-186,2
37,65,230,184,45,186,-185,2
37,66,184,184,182,185,-2,1
37,67,138,184,416,183,278,-1
37,68,92,184,229,183,137,-1
37,69,46,184,277,182,231,-2
37,70,460,138,233,141,-227,3
37,71,414,138,181,141,-233,3
37,72,368,138,94,141,-274,3
37,73,322,138,457,140,135,2
37,74,276,138,368,140,92,2
37,75,230,138,49,140,-181,2
37,76,184,138,323,137,139,-1
37,77,138,138,277,137,139,-1
37,78,92,138,417,136,325,-2
37,79,46,138,141,135,95,-3
37,80,460,92,416,94,-44,2
37,81,414,92,322,94,-92,2
37,82,368,92,46,94,-322,2
37,83,322,92,462,92,140,0
37,84,276,92,371,92,95,0
37,85,230,92,276,92,46,0
37,86,184,92,182,90,-2,-2
37,87,138,92,138,90,0,-2
37,88,92,92,92,90,0,-2
37,89,46,92,232,89,186,-3
37,90,460,46,275,48,-185,2
37,91,414,46,232,48,-182,2
37,92,368,46,413,47,45,1
37,93,322,46,47,46,-275,0
37,94,276,46,322,45,46,-1
37,95,230,46,458,44,228,-2
37,96,184,46,368,44,184,-2
37,97,138,46,185,43,47,-3
37,98,92,46,137,43,45,-3
37,99,46,46,91,43,45,-3
38,0,460,460,414,463,-46,3
38,1,414,460,366,463,-48,3
38,2,368,460,278,462,-90,2
38,3,322,460,324,460,2,0
38,4,276,460,184,460,-92,0
38,5,230,460,232,459,2,-1
38,6,184,460,45,459,-139,-1
38,7,138,460,458,457,320,-3
38,8,92,460,138,457,46,-3
38,9,46,460,95,457,49,-3
38,10,460,414,185,416,-275,2
38,11,414,414,412,415,-2,1
38,12,368,414,230,415,-138,1
